FromCurrency,ToCurrency,Date,ExchangeRate
RoseDollar,IpomoeaDollar,2022/11/2,0.1
RoseDollar,IpomoeaDollar,2022/11/3,0.05
RoseDollar,IpomoeaDollar,2022/11/4,0.19
RoseDollar,IpomoeaDollar,2022/11/5,0.13
RoseDollar,IpomoeaDollar,2022/11/6,0.08
RoseDollar,IpomoeaDollar,2022/11/7,0.17
RoseDollar,IpomoeaDollar,2022/11/8,0.08
RoseDollar,IpomoeaDollar,2022/11/9,0.1
RoseDollar,IpomoeaDollar,2022/11/10,0.1
RoseDollar,IpomoeaDollar,2022/11/11,0.1
RoseDollar,IpomoeaDollar,2022/11/12,0.1
RoseDollar,IpomoeaDollar,2022/11/13,0.12
RoseDollar,IpomoeaDollar,2022/11/14,0.17
RoseDollar,IpomoeaDollar,2022/11/15,0.05
RoseDollar,IpomoeaDollar,2022/11/16,0.07
RoseDollar,IpomoeaDollar,2022/11/17,0.06
RoseDollar,IpomoeaDollar,2022/11/18,0.17
RoseDollar,IpomoeaDollar,2022/11/19,0.19
RoseDollar,IpomoeaDollar,2022/11/20,0.1
RoseDollar,IpomoeaDollar,2022/11/21,0.18
RoseDollar,IpomoeaDollar,2022/11/22,0.09
RoseDollar,IpomoeaDollar,2022/11/23,0.18
RoseDollar,IpomoeaDollar,2022/11/24,0.12
RoseDollar,IpomoeaDollar,2022/11/25,0.17
RoseDollar,IpomoeaDollar,2022/11/26,0.12
RoseDollar,IpomoeaDollar,2022/11/27,0.05
RoseDollar,IpomoeaDollar,2022/11/28,0.1
RoseDollar,IpomoeaDollar,2022/11/29,0.11
RoseDollar,IpomoeaDollar,2022/11/30,0.09
RoseDollar,TulipDollar,2022/10/1,4.35
RoseDollar,TulipDollar,2022/10/2,3.35
RoseDollar,TulipDollar,2022/10/3,4.45
RoseDollar,TulipDollar,2022/10/4,4.35
RoseDollar,TulipDollar,2022/10/5,4.15
RoseDollar,TulipDollar,2022/10/6,3.85
RoseDollar,TulipDollar,2022/10/7,3.65
RoseDollar,TulipDollar,2022/10/8,3.75
RoseDollar,TulipDollar,2022/10/9,3.65
RoseDollar,TulipDollar,2022/10/10,4.35
RoseDollar,TulipDollar,2022/10/11,3.65
RoseDollar,TulipDollar,2022/10/12,4.65
RoseDollar,TulipDollar,2022/10/13,4.05
RoseDollar,TulipDollar,2022/10/14,3.55
RoseDollar,TulipDollar,2022/10/15,3.55
RoseDollar,TulipDollar,2022/10/16,3.45
RoseDollar,TulipDollar,2022/10/17,3.55
RoseDollar,TulipDollar,2022/10/18,4.25
RoseDollar,TulipDollar,2022/10/19,4.65
RoseDollar,TulipDollar,2022/10/20,4.35
RoseDollar,TulipDollar,2022/10/21,3.65
RoseDollar,TulipDollar,2022/10/22,3.85
RoseDollar,TulipDollar,2022/10/23,3.35
RoseDollar,TulipDollar,2022/10/24,3.25
RoseDollar,TulipDollar,2022/10/25,3.65
RoseDollar,TulipDollar,2022/10/26,4.45
RoseDollar,TulipDollar,2022/10/27,4.05
RoseDollar,TulipDollar,2022/10/28,4.05
RoseDollar,TulipDollar,2022/10/29,3.65
RoseDollar,TulipDollar,2022/10/30,3.25
RoseDollar,TulipDollar,2022/10/31,4.05
RoseDollar,TulipDollar,2022/11/1,4.55
RoseDollar,TulipDollar,2022/11/2,3.85
RoseDollar,TulipDollar,2022/11/3,4.55
RoseDollar,TulipDollar,2022/11/4,3.45
RoseDollar,TulipDollar,2022/11/5,3.45
RoseDollar,TulipDollar,2022/11/6,3.35
RoseDollar,TulipDollar,2022/11/7,4.05
RoseDollar,TulipDollar,2022/11/8,3.25
RoseDollar,TulipDollar,2022/11/9,3.85
RoseDollar,TulipDollar,2022/11/10,4.55
RoseDollar,TulipDollar,2022/11/11,4.45
RoseDollar,TulipDollar,2022/11/12,3.85
RoseDollar,TulipDollar,2022/11/13,3.55
RoseDollar,TulipDollar,2022/11/14,4.35
RoseDollar,TulipDollar,2022/11/15,3.35
RoseDollar,TulipDollar,2022/11/16,3.75
RoseDollar,TulipDollar,2022/11/17,3.65
RoseDollar,TulipDollar,2022/11/18,3.75
RoseDollar,TulipDollar,2022/11/19,3.55
RoseDollar,TulipDollar,2022/11/20,3.25
RoseDollar,TulipDollar,2022/11/21,3.35
RoseDollar,TulipDollar,2022/11/22,4.05
RoseDollar,TulipDollar,2022/11/23,4.65
RoseDollar,TulipDollar,2022/11/24,4.45
RoseDollar,TulipDollar,2022/11/25,4.25
RoseDollar,TulipDollar,2022/11/26,4.45
RoseDollar,TulipDollar,2022/11/27,4.05
RoseDollar,TulipDollar,2022/11/28,3.55
RoseDollar,TulipDollar,2022/11/29,4.65
RoseDollar,TulipDollar,2022/11/30,3.75
TulipDollar,TulipDollar,2022/10/1,1
TulipDollar,TulipDollar,2022/10/2,1
TulipDollar,TulipDollar,2022/10/3,1
TulipDollar,TulipDollar,2022/10/4,1
TulipDollar,TulipDollar,2022/10/5,1
TulipDollar,TulipDollar,2022/10/6,1
TulipDollar,TulipDollar,2022/10/7,1
TulipDollar,TulipDollar,2022/10/8,1
TulipDollar,TulipDollar,2022/10/9,1
TulipDollar,TulipDollar,2022/10/10,1
TulipDollar,TulipDollar,2022/10/11,1
TulipDollar,TulipDollar,2022/10/12,1
TulipDollar,TulipDollar,2022/10/13,1
TulipDollar,TulipDollar,2022/10/14,1
TulipDollar,TulipDollar,2022/10/15,1
TulipDollar,TulipDollar,2022/10/16,1
TulipDollar,TulipDollar,2022/10/17,1
TulipDollar,TulipDollar,2022/10/18,1
TulipDollar,TulipDollar,2022/10/19,1
TulipDollar,TulipDollar,2022/10/20,1
TulipDollar,TulipDollar,2022/10/21,1
TulipDollar,TulipDollar,2022/10/22,1
TulipDollar,TulipDollar,2022/10/23,1
TulipDollar,TulipDollar,2022/10/24,1
TulipDollar,TulipDollar,2022/10/25,1
TulipDollar,TulipDollar,2022/10/26,1
TulipDollar,TulipDollar,2022/10/27,1
TulipDollar,TulipDollar,2022/10/28,1
TulipDollar,TulipDollar,2022/10/29,1
TulipDollar,TulipDollar,2022/10/30,1
TulipDollar,TulipDollar,2022/10/31,1
TulipDollar,TulipDollar,2022/11/1,1
TulipDollar,TulipDollar,2022/11/2,1
TulipDollar,TulipDollar,2022/11/3,1
TulipDollar,TulipDollar,2022/11/4,1
TulipDollar,TulipDollar,2022/11/5,1
TulipDollar,TulipDollar,2022/11/6,1
TulipDollar,TulipDollar,2022/11/7,1
TulipDollar,TulipDollar,2022/11/8,1
TulipDollar,TulipDollar,2022/11/9,1
TulipDollar,TulipDollar,2022/11/10,1
TulipDollar,TulipDollar,2022/11/11,1
TulipDollar,TulipDollar,2022/11/12,1
TulipDollar,TulipDollar,2022/11/13,1
TulipDollar,TulipDollar,2022/11/14,1
TulipDollar,TulipDollar,2022/11/15,1
TulipDollar,TulipDollar,2022/11/16,1
TulipDollar,TulipDollar,2022/11/17,1
TulipDollar,TulipDollar,2022/11/18,1
TulipDollar,TulipDollar,2022/11/19,1
TulipDollar,TulipDollar,2022/11/20,1
TulipDollar,TulipDollar,2022/11/21,1
TulipDollar,TulipDollar,2022/11/22,1
TulipDollar,TulipDollar,2022/11/23,1
TulipDollar,TulipDollar,2022/11/24,1
TulipDollar,TulipDollar,2022/11/25,1
TulipDollar,TulipDollar,2022/11/26,1
TulipDollar,TulipDollar,2022/11/27,1
TulipDollar,TulipDollar,2022/11/28,1
TulipDollar,TulipDollar,2022/11/29,1
TulipDollar,TulipDollar,2022/11/30,1
TulipDollar,BegoniaDollar,2022/10/1,0.05
TulipDollar,BegoniaDollar,2022/10/2,0.03
TulipDollar,BegoniaDollar,2022/10/3,0.04
TulipDollar,BegoniaDollar,2022/10/4,0.03
TulipDollar,BegoniaDollar,2022/10/5,0.02
TulipDollar,BegoniaDollar,2022/10/6,0.04
TulipDollar,BegoniaDollar,2022/10/7,0.05
TulipDollar,BegoniaDollar,2022/10/8,0.02
TulipDollar,BegoniaDollar,2022/10/9,0.04
TulipDollar,BegoniaDollar,2022/10/10,0.06
TulipDollar,BegoniaDollar,2022/10/11,0.02
TulipDollar,BegoniaDollar,2022/10/12,0.05
TulipDollar,BegoniaDollar,2022/10/13,0.02
TulipDollar,BegoniaDollar,2022/10/14,0.05
TulipDollar,BegoniaDollar,2022/10/15,0.03
TulipDollar,BegoniaDollar,2022/10/16,0.05
TulipDollar,BegoniaDollar,2022/10/17,0.02
TulipDollar,BegoniaDollar,2022/10/18,0.03
TulipDollar,BegoniaDollar,2022/10/19,0.05
TulipDollar,BegoniaDollar,2022/10/20,0.03
TulipDollar,BegoniaDollar,2022/10/21,0.03
TulipDollar,BegoniaDollar,2022/10/22,0.06
TulipDollar,BegoniaDollar,2022/10/23,0.06
TulipDollar,BegoniaDollar,2022/10/24,0.03
TulipDollar,BegoniaDollar,2022/10/25,0.04
TulipDollar,BegoniaDollar,2022/10/26,0.05
TulipDollar,BegoniaDollar,2022/10/27,0.03
TulipDollar,BegoniaDollar,2022/10/28,0.05
TulipDollar,BegoniaDollar,2022/10/29,0.03
TulipDollar,BegoniaDollar,2022/10/30,0.04
TulipDollar,BegoniaDollar,2022/10/31,0.04
TulipDollar,BegoniaDollar,2022/11/1,0.03
TulipDollar,BegoniaDollar,2022/11/2,0.04
TulipDollar,BegoniaDollar,2022/11/3,0.06
TulipDollar,BegoniaDollar,2022/11/4,0.05
TulipDollar,BegoniaDollar,2022/11/5,0.03
TulipDollar,BegoniaDollar,2022/11/6,0.05
TulipDollar,BegoniaDollar,2022/11/7,0.02
TulipDollar,BegoniaDollar,2022/11/8,0.06
TulipDollar,BegoniaDollar,2022/11/9,0.05
TulipDollar,BegoniaDollar,2022/11/10,0.04
TulipDollar,BegoniaDollar,2022/11/11,0.02
TulipDollar,BegoniaDollar,2022/11/12,0.03
TulipDollar,BegoniaDollar,2022/11/13,0.02
TulipDollar,BegoniaDollar,2022/11/14,0.02
TulipDollar,BegoniaDollar,2022/11/15,0.06
TulipDollar,BegoniaDollar,2022/11/16,0.06
TulipDollar,BegoniaDollar,2022/11/17,0.03
TulipDollar,BegoniaDollar,2022/11/18,0.02
TulipDollar,BegoniaDollar,2022/11/19,0.04
TulipDollar,BegoniaDollar,2022/11/20,0.02
TulipDollar,BegoniaDollar,2022/11/21,0.06
TulipDollar,BegoniaDollar,2022/11/22,0.03
TulipDollar,BegoniaDollar,2022/11/23,0.02
TulipDollar,BegoniaDollar,2022/11/24,0.04
TulipDollar,BegoniaDollar,2022/11/25,0.06
TulipDollar,BegoniaDollar,2022/11/26,0.05
TulipDollar,BegoniaDollar,2022/11/27,0.04
TulipDollar,BegoniaDollar,2022/11/28,0.03
TulipDollar,BegoniaDollar,2022/11/29,0.05
TulipDollar,BegoniaDollar,2022/11/30,0.05
TulipDollar,CarnationDollar,2022/10/1,0.26
TulipDollar,CarnationDollar,2022/10/2,0.21
TulipDollar,CarnationDollar,2022/10/3,0.21
TulipDollar,CarnationDollar,2022/10/4,0.2
TulipDollar,CarnationDollar,2022/10/5,0.2
TulipDollar,CarnationDollar,2022/10/6,0.19
TulipDollar,CarnationDollar,2022/10/7,0.22
TulipDollar,CarnationDollar,2022/10/8,0.23
TulipDollar,CarnationDollar,2022/10/9,0.21
TulipDollar,CarnationDollar,2022/10/10,0.24
TulipDollar,CarnationDollar,2022/10/11,0.2
TulipDollar,CarnationDollar,2022/10/12,0.24
TulipDollar,CarnationDollar,2022/10/13,0.24
TulipDollar,CarnationDollar,2022/10/14,0.19
TulipDollar,CarnationDollar,2022/10/15,0.26
TulipDollar,CarnationDollar,2022/10/16,0.21
TulipDollar,CarnationDollar,2022/10/17,0.25
TulipDollar,CarnationDollar,2022/10/18,0.21
TulipDollar,CarnationDollar,2022/10/19,0.19
TulipDollar,CarnationDollar,2022/10/20,0.28
TulipDollar,CarnationDollar,2022/10/21,0.28
TulipDollar,CarnationDollar,2022/10/22,0.25
TulipDollar,CarnationDollar,2022/10/23,0.28
TulipDollar,CarnationDollar,2022/10/24,0.18
TulipDollar,CarnationDollar,2022/10/25,0.2
TulipDollar,CarnationDollar,2022/10/26,0.28
TulipDollar,CarnationDollar,2022/10/27,0.28
TulipDollar,CarnationDollar,2022/10/28,0.21
TulipDollar,CarnationDollar,2022/10/29,0.28
TulipDollar,CarnationDollar,2022/10/30,0.24
TulipDollar,CarnationDollar,2022/10/31,0.22
TulipDollar,CarnationDollar,2022/11/1,0.18
TulipDollar,CarnationDollar,2022/11/2,0.3
TulipDollar,CarnationDollar,2022/11/3,0.18
TulipDollar,CarnationDollar,2022/11/4,0.3
TulipDollar,CarnationDollar,2022/11/5,0.23
TulipDollar,CarnationDollar,2022/11/6,0.24
TulipDollar,CarnationDollar,2022/11/7,0.18
TulipDollar,CarnationDollar,2022/11/8,0.25
TulipDollar,CarnationDollar,2022/11/9,0.16
TulipDollar,CarnationDollar,2022/11/10,0.17
TulipDollar,CarnationDollar,2022/11/11,0.3
TulipDollar,CarnationDollar,2022/11/12,0.21
TulipDollar,CarnationDollar,2022/11/13,0.23
TulipDollar,CarnationDollar,2022/11/14,0.28
TulipDollar,CarnationDollar,2022/11/15,0.25
TulipDollar,CarnationDollar,2022/11/16,0.18
TulipDollar,CarnationDollar,2022/11/17,0.25
TulipDollar,CarnationDollar,2022/11/18,0.22
TulipDollar,CarnationDollar,2022/11/19,0.22
TulipDollar,CarnationDollar,2022/11/20,0.22
TulipDollar,CarnationDollar,2022/11/21,0.29
TulipDollar,CarnationDollar,2022/11/22,0.23
TulipDollar,CarnationDollar,2022/11/23,0.23
TulipDollar,CarnationDollar,2022/11/24,0.19
TulipDollar,CarnationDollar,2022/11/25,0.22
TulipDollar,CarnationDollar,2022/11/26,0.23
TulipDollar,CarnationDollar,2022/11/27,0.19
TulipDollar,CarnationDollar,2022/11/28,0.25
TulipDollar,CarnationDollar,2022/11/29,0.25
TulipDollar,CarnationDollar,2022/11/30,0.25
TulipDollar,GauraDollar,2022/10/1,0.04
TulipDollar,GauraDollar,2022/10/2,0.02
TulipDollar,GauraDollar,2022/10/3,0.03
TulipDollar,GauraDollar,2022/10/4,0.02
TulipDollar,GauraDollar,2022/10/5,0.02
TulipDollar,GauraDollar,2022/10/6,0.02
TulipDollar,GauraDollar,2022/10/7,0.04
TulipDollar,GauraDollar,2022/10/8,0.01
TulipDollar,GauraDollar,2022/10/9,0.05
TulipDollar,GauraDollar,2022/10/10,0.02
TulipDollar,GauraDollar,2022/10/11,0.02
TulipDollar,GauraDollar,2022/10/12,0.02
TulipDollar,GauraDollar,2022/10/13,0.03
TulipDollar,GauraDollar,2022/10/14,0.03
TulipDollar,GauraDollar,2022/10/15,0.05
TulipDollar,GauraDollar,2022/10/16,0.04
TulipDollar,GauraDollar,2022/10/17,0.05
TulipDollar,GauraDollar,2022/10/18,0.04
TulipDollar,GauraDollar,2022/10/19,0.05
TulipDollar,GauraDollar,2022/10/20,0.04
TulipDollar,GauraDollar,2022/10/21,0.03
TulipDollar,GauraDollar,2022/10/22,0.05
TulipDollar,GauraDollar,2022/10/23,0.03
TulipDollar,GauraDollar,2022/10/24,0.05
TulipDollar,GauraDollar,2022/10/25,0.05
TulipDollar,GauraDollar,2022/10/26,0.03
TulipDollar,GauraDollar,2022/10/27,0.03
TulipDollar,GauraDollar,2022/10/28,0.05
TulipDollar,GauraDollar,2022/10/29,0.05
TulipDollar,GauraDollar,2022/10/30,0.04
TulipDollar,GauraDollar,2022/10/31,0.03
TulipDollar,GauraDollar,2022/11/1,0.05
TulipDollar,GauraDollar,2022/11/2,0.04
TulipDollar,GauraDollar,2022/11/3,0.05
TulipDollar,GauraDollar,2022/11/4,0.04
TulipDollar,GauraDollar,2022/11/5,0.02
TulipDollar,GauraDollar,2022/11/6,0.03
TulipDollar,GauraDollar,2022/11/7,0.01
TulipDollar,GauraDollar,2022/11/8,0.01
TulipDollar,GauraDollar,2022/11/9,0.01
TulipDollar,GauraDollar,2022/11/10,0.04
TulipDollar,GauraDollar,2022/11/11,0.02
TulipDollar,GauraDollar,2022/11/12,0.05
TulipDollar,GauraDollar,2022/11/13,0.01
TulipDollar,GauraDollar,2022/11/14,0.01
TulipDollar,GauraDollar,2022/11/15,0.04
TulipDollar,GauraDollar,2022/11/16,0.03
TulipDollar,GauraDollar,2022/11/17,0.01
TulipDollar,GauraDollar,2022/11/18,0.05
TulipDollar,GauraDollar,2022/11/19,0.02
TulipDollar,GauraDollar,2022/11/20,0.03
TulipDollar,GauraDollar,2022/11/21,0.03
TulipDollar,GauraDollar,2022/11/22,0.05
TulipDollar,GauraDollar,2022/11/23,0.02
TulipDollar,GauraDollar,2022/11/24,0.03
TulipDollar,GauraDollar,2022/11/25,0.05
TulipDollar,GauraDollar,2022/11/26,0.03
TulipDollar,GauraDollar,2022/11/27,0.04
TulipDollar,GauraDollar,2022/11/28,0.01
TulipDollar,GauraDollar,2022/11/29,0.05
TulipDollar,GauraDollar,2022/11/30,0.03
TulipDollar,IpomoeaDollar,2022/10/1,0.05
TulipDollar,IpomoeaDollar,2022/10/2,0.05
TulipDollar,IpomoeaDollar,2022/10/3,0.04
TulipDollar,IpomoeaDollar,2022/10/4,0.03
TulipDollar,IpomoeaDollar,2022/10/5,0.04
TulipDollar,IpomoeaDollar,2022/10/6,0.02
TulipDollar,IpomoeaDollar,2022/10/7,0.02
TulipDollar,IpomoeaDollar,2022/10/8,0.05
TulipDollar,IpomoeaDollar,2022/10/9,0.01
TulipDollar,IpomoeaDollar,2022/10/10,0.02
TulipDollar,IpomoeaDollar,2022/10/11,0.02
TulipDollar,IpomoeaDollar,2022/10/12,0.04
TulipDollar,IpomoeaDollar,2022/10/13,0.03
TulipDollar,IpomoeaDollar,2022/10/14,0.01
TulipDollar,IpomoeaDollar,2022/10/15,0.04
TulipDollar,IpomoeaDollar,2022/10/16,0.02
TulipDollar,IpomoeaDollar,2022/10/17,0.05
TulipDollar,IpomoeaDollar,2022/10/18,0.05
TulipDollar,IpomoeaDollar,2022/10/19,0.04
TulipDollar,IpomoeaDollar,2022/10/20,0.04
TulipDollar,IpomoeaDollar,2022/10/21,0.03
TulipDollar,IpomoeaDollar,2022/10/22,0.04
TulipDollar,IpomoeaDollar,2022/10/23,0.02
TulipDollar,IpomoeaDollar,2022/10/24,0.04
TulipDollar,IpomoeaDollar,2022/10/25,0.05
TulipDollar,IpomoeaDollar,2022/10/26,0.03
TulipDollar,IpomoeaDollar,2022/10/27,0.04
TulipDollar,IpomoeaDollar,2022/10/28,0.01
TulipDollar,IpomoeaDollar,2022/10/29,0.04
TulipDollar,IpomoeaDollar,2022/10/30,0.01
TulipDollar,IpomoeaDollar,2022/10/31,0.04
TulipDollar,IpomoeaDollar,2022/11/1,0.04
TulipDollar,IpomoeaDollar,2022/11/2,0.04
TulipDollar,IpomoeaDollar,2022/11/3,0.03
TulipDollar,IpomoeaDollar,2022/11/4,0.02
TulipDollar,IpomoeaDollar,2022/11/5,0.04
TulipDollar,IpomoeaDollar,2022/11/6,0.05
TulipDollar,IpomoeaDollar,2022/11/7,0.01
TulipDollar,IpomoeaDollar,2022/11/8,0.05
TulipDollar,IpomoeaDollar,2022/11/9,0.02
TulipDollar,IpomoeaDollar,2022/11/10,0.03
TulipDollar,IpomoeaDollar,2022/11/11,0.05
TulipDollar,IpomoeaDollar,2022/11/12,0.01
TulipDollar,IpomoeaDollar,2022/11/13,0.02
TulipDollar,IpomoeaDollar,2022/11/14,0.02
TulipDollar,IpomoeaDollar,2022/11/15,0.05
TulipDollar,IpomoeaDollar,2022/11/16,0.01
TulipDollar,IpomoeaDollar,2022/11/17,0.01
TulipDollar,IpomoeaDollar,2022/11/18,0.02
TulipDollar,IpomoeaDollar,2022/11/19,0.02
TulipDollar,IpomoeaDollar,2022/11/20,0.02
TulipDollar,IpomoeaDollar,2022/11/21,0.05
TulipDollar,IpomoeaDollar,2022/11/22,0.01
TulipDollar,IpomoeaDollar,2022/11/23,0.05
TulipDollar,IpomoeaDollar,2022/11/24,0.01
TulipDollar,IpomoeaDollar,2022/11/25,0.03
TulipDollar,IpomoeaDollar,2022/11/26,0.04
TulipDollar,IpomoeaDollar,2022/11/27,0.04
TulipDollar,IpomoeaDollar,2022/11/28,0.03
TulipDollar,IpomoeaDollar,2022/11/29,0.04
TulipDollar,IpomoeaDollar,2022/11/30,0.02
TulipDollar,RoseDollar,2022/10/1,0.24
TulipDollar,RoseDollar,2022/10/2,0.27
TulipDollar,RoseDollar,2022/10/3,0.2
TulipDollar,RoseDollar,2022/10/4,0.28
TulipDollar,RoseDollar,2022/10/5,0.23
TulipDollar,RoseDollar,2022/10/6,0.25
TulipDollar,RoseDollar,2022/10/7,0.29
TulipDollar,RoseDollar,2022/10/8,0.27
TulipDollar,RoseDollar,2022/10/9,0.26
TulipDollar,RoseDollar,2022/10/10,0.2
TulipDollar,RoseDollar,2022/10/11,0.22
TulipDollar,RoseDollar,2022/10/12,0.27
TulipDollar,RoseDollar,2022/10/13,0.3
TulipDollar,RoseDollar,2022/10/14,0.26
TulipDollar,RoseDollar,2022/10/15,0.26
TulipDollar,RoseDollar,2022/10/16,0.25
TulipDollar,RoseDollar,2022/10/17,0.21
TulipDollar,RoseDollar,2022/10/18,0.23
TulipDollar,RoseDollar,2022/10/19,0.25
TulipDollar,RoseDollar,2022/10/20,0.23
TulipDollar,RoseDollar,2022/10/21,0.22
TulipDollar,RoseDollar,2022/10/22,0.3
TulipDollar,RoseDollar,2022/10/23,0.2
TulipDollar,RoseDollar,2022/10/24,0.25
TulipDollar,RoseDollar,2022/10/25,0.27
TulipDollar,RoseDollar,2022/10/26,0.23
TulipDollar,RoseDollar,2022/10/27,0.29
TulipDollar,RoseDollar,2022/10/28,0.26
TulipDollar,RoseDollar,2022/10/29,0.21
TulipDollar,RoseDollar,2022/10/30,0.28
TulipDollar,RoseDollar,2022/10/31,0.28
TulipDollar,RoseDollar,2022/11/1,0.29
TulipDollar,RoseDollar,2022/11/2,0.3
TulipDollar,RoseDollar,2022/11/3,0.25
TulipDollar,RoseDollar,2022/11/4,0.29
TulipDollar,RoseDollar,2022/11/5,0.3
TulipDollar,RoseDollar,2022/11/6,0.24
TulipDollar,RoseDollar,2022/11/7,0.21
TulipDollar,RoseDollar,2022/11/8,0.25
TulipDollar,RoseDollar,2022/11/9,0.24
TulipDollar,RoseDollar,2022/11/10,0.21
TulipDollar,RoseDollar,2022/11/11,0.29
TulipDollar,RoseDollar,2022/11/12,0.24
TulipDollar,RoseDollar,2022/11/13,0.23
TulipDollar,RoseDollar,2022/11/14,0.3
TulipDollar,RoseDollar,2022/11/15,0.23
TulipDollar,RoseDollar,2022/11/16,0.22
TulipDollar,RoseDollar,2022/11/17,0.24
TulipDollar,RoseDollar,2022/11/18,0.23
TulipDollar,RoseDollar,2022/11/19,0.26
TulipDollar,RoseDollar,2022/11/20,0.24
TulipDollar,RoseDollar,2022/11/21,0.29
TulipDollar,RoseDollar,2022/11/22,0.25
TulipDollar,RoseDollar,2022/11/23,0.24
TulipDollar,RoseDollar,2022/11/24,0.21
TulipDollar,RoseDollar,2022/11/25,0.22
TulipDollar,RoseDollar,2022/11/26,0.3
TulipDollar,RoseDollar,2022/11/27,0.25
TulipDollar,RoseDollar,2022/11/28,0.22
TulipDollar,RoseDollar,2022/11/29,0.21
TulipDollar,RoseDollar,2022/11/30,0.23
